PQ,K,Quantization_time,Total_time
1, 100,  14.074951, 57.243896
1, 100,  12.906982, 57.815918
1, 100,  13.094971, 57.359131
1, 100,  12.800049, 57.632080
1, 100,  12.893066, 57.738037
1, 100,  13.094971, 58.243164
1, 100,  13.363037, 58.640869
1, 100,  11.850830, 59.080811
1, 100,  13.686035, 59.125977
1, 100,  11.866943, 59.311035
1, 100,  14.243164, 59.093994
1, 100,  11.477051, 59.461182
1, 100,  11.854980, 59.458008
1, 100,  11.468018, 59.377197
1, 100,  14.291016, 59.254150
1, 100,  14.331055, 59.804199
1, 100,  11.851807, 60.163818
1, 100,  12.736084, 61.681152
1, 100,  13.064941, 62.122070
1, 100,  13.428955, 62.258057
1, 100,  13.444824, 62.297852
1, 100,  12.865967, 62.658936
1, 100,  12.906006, 62.333008
1, 100,  12.906982, 62.395020
1, 100,  12.879883, 62.602051
1, 100,  12.879883, 62.626953
1, 100,  13.972900, 64.289062
1, 100,  13.972900, 64.590088
1, 100,  13.243164, 70.649170
1, 100,  13.241943, 71.653076
1, 100,  13.385010, 80.361084
1, 100,  12.895996, 80.457031
1, 100,  12.842041, 82.143066
1, 100,  12.875000, 82.610107
1, 100,  12.895020, 83.355957
1, 100,  13.358887, 83.872803
1, 100,  12.939941, 83.535889
1, 100,  12.837158, 84.171143
1, 100,  12.904785, 84.390869
1, 100,  12.881104, 84.825928
1, 100,  12.893066, 84.635010
1, 100,  14.201904, 85.099854
1, 100,  12.859131, 85.385010
1, 100,  13.125000, 85.936035
1, 100,  13.354980, 86.564941
1, 100,  12.884033, 87.023926
1, 100,  14.242188, 88.737061
1, 100,  11.791992, 90.263916
1, 100,  13.355957, 90.916992
1, 100,  11.854980, 91.887939
1, 100,  12.895996, 91.868896
1, 100,  14.291016, 91.916016
1, 100,  13.052002, 93.311035
1, 100,  9.874023, 80.539062
1, 100,  12.857178, 97.211182
1, 100,  9.700928, 82.761963
1, 100,  13.771973, 97.933105
1, 100,  10.885010, 83.094971
1, 100,  12.849854, 98.639893
1, 100,  12.895020, 98.898926
1, 100,  13.329102, 99.599121
1, 100,  12.896973, 99.812012
1, 100,  13.818848, 100.271973
1, 100,  12.789062, 100.587158
1, 100,  12.874023, 101.051025
1, 100,  13.108887, 100.718994
1, 100,  13.664062, 101.361084
1, 100,  12.896973, 101.927002
1, 100,  12.655029, 101.506836
1, 100,  12.867920, 101.726807
1, 100,  12.965088, 101.928955
1, 100,  12.919189, 102.085205
1, 100,  13.537842, 102.316895
1, 100,  12.885986, 102.754150
1, 100,  12.867920, 102.174805
1, 100,  14.278076, 102.305176
1, 100,  13.456055, 102.828125
1, 100,  13.221191, 103.092041
1, 100,  13.833984, 103.478027
1, 100,  13.793945, 103.413818
1, 100,  13.487061, 103.720947
1, 100,  12.877930, 103.290039
1, 100,  12.877930, 104.045898
1, 100,  14.331055, 104.319092
1, 100,  13.260986, 104.836914
1, 100,  13.783936, 105.416016
1, 100,  12.895020, 104.984863
1, 100,  13.783936, 105.512939
1, 100,  12.789062, 105.054932
1, 100,  13.099854, 105.175049
1, 100,  13.574951, 105.521973
1, 100,  13.206055, 105.706055
1, 100,  12.792969, 106.067871
1, 100,  10.206055, 88.030029
1, 100,  12.893066, 108.087891
1, 100,  26.912109, 108.770020
1, 100,  12.889893, 108.794922
1, 100,  9.864014, 96.177979
1, 100,  9.760010, 66.455078
1, 100,  37.733887, 97.389893
1, 100,  12.666016, 112.724854
1, 100,  9.730957, 98.569824
1, 100,  13.385010, 113.520996
1, 100,  9.696045, 99.260986
1, 100,  9.735107, 99.848145
1, 100,  9.736816, 99.893799
1, 100,  12.555908, 108.121826
1, 100,  9.941895, 100.961914
1, 100,  37.926025, 103.349854
1, 100,  13.645020, 119.989014
1, 100,  12.908936, 120.882080
1, 100,  84.766846, 121.906982
1, 100,  14.278076, 121.930176
1, 100,  12.887939, 125.599121
1, 100,  9.986084, 111.222168
1, 100,  13.705078, 126.101074
1, 100,  13.108887, 125.906982
1, 100,  12.905029, 127.025146
1, 100,  13.326172, 127.135010
1, 100,  12.894043, 126.882080
1, 100,  13.489014, 127.516846
1, 100,  12.889893, 128.117920
1, 100,  12.885986, 128.920898
1, 100,  26.312012, 115.218018
1, 100,  13.720947, 130.906006
1, 100,  12.839111, 131.800049
1, 100,  12.872070, 131.755127
1, 100,  13.542969, 132.112061
1, 100,  12.829102, 133.857178
1, 100,  25.044189, 119.305176
1, 100,  13.250977, 134.103027
1, 100,  13.793945, 134.520020
1, 100,  12.604004, 134.556152
1, 100,  14.074951, 135.525879
1, 100,  51.499023, 121.281006
1, 100,  13.510010, 137.466064
1, 100,  14.201904, 137.194824
1, 100,  12.905029, 138.574951
1, 100,  13.655029, 140.000000
1, 100,  23.354004, 125.627930
1, 100,  12.895996, 141.180908
1, 100,  24.593018, 129.741943
1, 100,  23.421143, 129.746094
1, 100,  24.634033, 130.905029
1, 100,  21.222900, 115.914795
1, 100,  12.794922, 147.477051
1, 100,  12.899902, 147.479004
1, 100,  12.802979, 148.218994
1, 100,  26.429932, 133.480957
1, 100,  12.868164, 148.999023
1, 100,  37.724121, 135.214111
1, 100,  39.349854, 137.474854
1, 100,  12.754150, 154.101074
1, 100,  13.693848, 154.428955
1, 100,  12.984131, 154.520020
1, 100,  13.428955, 156.500000
1, 100,  13.532959, 156.481934
1, 100,  32.795898, 148.250977
1, 100,  80.845947, 145.645020
1, 100,  64.558105, 151.498047
1, 100,  68.092041, 162.645996
1, 100,  41.128906, 148.321045
1, 100,  51.475098, 149.125977
1, 100,  12.398926, 163.962891
1, 100,  13.376953, 164.981934
1, 100,  13.350830, 169.489990
1, 100,  7.739990, 22.056152
1, 100,  8.288086, 22.558105
1, 100,  8.493164, 22.793213
1, 100,  8.486084, 22.867920
1, 100,  8.577881, 22.927002
1, 100,  8.595947, 24.467041
1, 100,  8.555176, 24.446045
1, 100,  8.587891, 24.222900
1, 100,  9.028076, 30.645020
1, 100,  9.117920, 32.667969
1, 100,  11.832031, 34.211914
1, 100,  9.129883, 34.192871
1, 100,  11.190186, 34.741211
1, 100,  8.615967, 33.198975
1, 100,  10.153809, 34.984863
1, 100,  10.560059, 35.057129
1, 100,  9.167969, 33.634033
1, 100,  11.611084, 35.385986
1, 100,  9.020996, 35.714111
1, 100,  8.968994, 32.776123
1, 100,  9.073975, 35.604004
1, 100,  11.158936, 36.211914
1, 100,  9.290039, 36.370117
1, 100,  11.095947, 34.969971
1, 100,  11.810059, 36.883057
1, 100,  11.569092, 36.968018
1, 100,  12.352051, 37.070068
1, 100,  9.024170, 37.250000
1, 100,  11.642090, 37.361084
1, 100,  11.595947, 37.328857
1, 100,  8.982910, 37.347900
1, 100,  11.576904, 37.324951
1, 100,  9.851074, 37.492920
1, 100,  9.081055, 37.320068
1, 100,  11.602051, 35.586182
1, 100,  11.458008, 37.587891
1, 100,  11.971924, 36.246094
1, 100,  10.817139, 34.187012
1, 100,  11.655029, 36.339111
1, 100,  11.584961, 38.108887
1, 100,  11.647949, 38.224854
1, 100,  12.104980, 38.253906
1, 100,  12.344971, 38.802002
1, 100,  10.960938, 38.871094
1, 100,  9.085938, 30.296875
1, 100,  12.653076, 39.306152
1, 100,  12.086914, 39.476074
1, 100,  12.057861, 39.610840
1, 100,  12.260010, 39.864014
1, 100,  11.369873, 38.283936
1, 100,  12.156982, 40.204102
1, 100,  12.271973, 40.391846
1, 100,  11.932129, 38.978027
1, 100,  11.817871, 40.611084
1, 100,  12.102051, 39.062988
1, 100,  12.105225, 39.103027
1, 100,  12.674072, 41.065186
1, 100,  12.084961, 40.968994
1, 100,  12.383057, 41.089111
1, 100,  11.895020, 39.449951
1, 100,  12.675781, 41.247803
1, 100,  12.276123, 41.169189
1, 100,  12.253174, 41.192139
1, 100,  12.035889, 38.739990
1, 100,  12.282959, 39.647949
1, 100,  11.596924, 41.556885
1, 100,  10.145020, 42.023193
1, 100,  12.435059, 42.313965
1, 100,  13.302002, 40.912842
1, 100,  12.408936, 41.215088
1, 100,  9.460205, 36.444092
1, 100,  12.677979, 41.594971
1, 100,  12.322021, 41.956055
1, 100,  11.947998, 42.286133
1, 100,  11.999023, 44.189941
1, 100,  9.498047, 41.441162
1, 100,  22.718994, 45.558105
1, 100,  11.824951, 44.101807
1, 100,  9.631836, 35.208984
1, 100,  23.055908, 45.938965
1, 100,  11.762939, 46.185059
1, 100,  23.550049, 46.322998
1, 100,  9.031982, 44.703857
1, 100,  11.781982, 46.517090
1, 100,  11.860107, 46.653076
1, 100,  20.767090, 47.059082
1, 100,  11.736084, 46.871094
1, 100,  12.084961, 46.947021
1, 100,  10.630127, 33.382080
1, 100,  12.670898, 47.080811
1, 100,  10.311035, 32.904053
1, 100,  12.571045, 41.923096
1, 100,  10.127930, 41.028076
1, 100,  23.969971, 55.788086
1, 100,  10.291016, 45.597168
1, 100,  11.726074, 56.235107
1, 100,  10.519043, 42.123047
1, 100,  12.309082, 46.138184
1, 100,  11.843018, 56.736816
1, 100,  12.328857, 57.322021
1, 100,  11.088867, 43.906982
1, 100,  25.893799, 57.872803
1, 100,  27.059082, 57.875977
1, 100,  11.559082, 45.635010
1, 100,  11.729004, 59.060059
1, 100,  12.251953, 57.511963
1, 100,  10.284912, 48.733887
1, 100,  12.252930, 48.766846
1, 100,  9.019043, 59.764160
1, 100,  26.711914, 59.579834
1, 100,  11.894043, 59.697021
1, 100,  9.830811, 49.259033
1, 100,  12.348145, 49.683105
1, 100,  11.541992, 49.767090
1, 100,  28.601074, 60.478027
1, 100,  10.489014, 46.170898
1, 100,  9.470947, 60.979004
1, 100,  11.825928, 60.905029
1, 100,  12.047119, 61.346924
1, 100,  10.456055, 42.650879
1, 100,  28.226074, 61.372070
1, 100,  10.102051, 61.650879
1, 100,  28.727051, 61.667969
1, 100,  10.280029, 51.013916
1, 100,  29.822998, 61.818115
1, 100,  12.124023, 61.666016
1, 100,  9.010986, 62.025146
1, 100,  12.137939, 62.052979
1, 100,  34.649902, 62.054932
1, 100,  27.953125, 62.127930
1, 100,  26.322998, 61.969971
1, 100,  26.551025, 62.014893
1, 100,  9.974121, 51.542236
1, 100,  12.398926, 62.728027
1, 100,  9.068115, 62.467041
1, 100,  23.712158, 62.655029
1, 100,  29.557129, 63.150146
1, 100,  11.468018, 56.827881
1, 100,  12.561035, 63.646973
1, 100,  28.471924, 53.322021
1, 100,  12.035889, 64.021973
1, 100,  12.526855, 62.926758
1, 100,  10.927979, 42.333984
1, 100,  11.584961, 58.343994
1, 100,  26.103027, 65.152100
1, 100,  26.294189, 58.420166
1, 100,  30.117920, 65.308838
1, 100,  9.075928, 65.793945
1, 100,  29.962891, 65.942871
1, 100,  18.024902, 66.114990
1, 100,  11.072021, 59.635010
1, 100,  20.335938, 55.694092
1, 100,  13.000977, 63.704102
1, 100,  9.661133, 55.715088
1, 100,  9.833984, 55.864990
1, 100,  9.847900, 56.052979
1, 100,  9.771973, 56.144043
1, 100,  9.679932, 56.208008
1, 100,  23.875977, 67.116943
1, 100,  10.889160, 52.436035
1, 100,  11.032959, 52.716064
1, 100,  22.863037, 48.769043
1, 100,  10.980957, 44.993896
1, 100,  11.299072, 49.346191
1, 100,  19.019043, 61.412109
1, 100,  22.209961, 68.356934
1, 100,  9.789795, 53.562988
1, 100,  11.430176, 58.051025
1, 100,  12.188965, 66.479980
1, 100,  32.477051, 62.552979
1, 100,  10.842041, 50.606201
1, 100,  11.639893, 50.862061
1, 100,  28.342041, 58.939941
1, 100,  9.128174, 54.937012
1, 100,  10.726074, 54.949951
1, 100,  10.858887, 56.904053
1, 100,  35.921875, 70.650879
1, 100,  26.347900, 56.023926
1, 100,  11.449951, 41.425049
1, 100,  35.721924, 71.076904
1, 100,  10.635986, 60.365967
1, 100,  9.121094, 56.489990
1, 100,  10.689941, 42.343018
1, 100,  26.964111, 71.519043
1, 100,  12.170898, 60.893066
1, 100,  10.820801, 64.958984
1, 100,  10.997070, 61.188232
1, 100,  11.094971, 46.989014
1, 100,  36.116211, 69.354980
1, 100,  11.052002, 46.141113
1, 100,  12.195068, 63.837891
1, 100,  32.135010, 62.373047
1, 100,  7.812988, 25.857910
1, 100,  7.813965, 25.918945
1, 100,  7.816895, 25.983887
1, 100,  7.824951, 26.111816
1, 100,  7.818848, 26.329834
1, 100,  7.816895, 26.805908
1, 100,  7.760010, 27.478027
1, 100,  7.818848, 27.747803
1, 100,  11.657227, 43.829102
1, 100,  11.787109, 44.491943
1, 100,  11.386963, 44.594971
1, 100,  11.359131, 44.771973
1, 100,  11.861084, 45.158936
1, 100,  11.398193, 45.285156
1, 100,  11.410156, 45.633057
1, 100,  11.795898, 45.660889
1, 100,  11.663086, 45.811035
1, 100,  11.861084, 46.114014
1, 100,  12.405029, 46.764160
1, 100,  12.813965, 47.769043
1, 100,  12.740967, 47.776123
1, 100,  12.849121, 47.795166
1, 100,  12.812988, 47.884033
1, 100,  12.721191, 47.999023
1, 100,  12.730957, 48.070068
1, 100,  13.080078, 48.098145
1, 100,  12.613037, 48.110107
1, 100,  12.635986, 48.149170
1, 100,  12.758057, 48.221191
1, 100,  12.452148, 48.284180
1, 100,  13.084961, 48.368164
1, 100,  13.084961, 48.438965
1, 100,  12.902100, 48.641113
1, 100,  13.126953, 48.745117
1, 100,  12.901123, 48.791016
1, 100,  12.901123, 48.819092
1, 100,  12.875977, 48.908936
1, 100,  12.616943, 48.923096
1, 100,  12.898193, 48.924072
1, 100,  13.119141, 49.009033
1, 100,  13.083984, 49.039062
1, 100,  13.088135, 49.112061
1, 100,  12.898193, 49.145020
1, 100,  13.114014, 49.166992
1, 100,  13.126953, 49.146973
1, 100,  12.581055, 49.292969
1, 100,  12.879150, 49.436035
1, 100,  13.114990, 49.550049
1, 100,  13.119141, 49.565186
1, 100,  12.910156, 49.619141
1, 100,  13.083984, 49.633057
1, 100,  12.842041, 49.639160
1, 100,  12.674072, 49.578857
1, 100,  12.977051, 49.696045
1, 100,  13.080078, 49.715088
1, 100,  12.903076, 49.719971
1, 100,  12.894043, 49.755127
1, 100,  12.813965, 49.760010
1, 100,  12.691162, 49.785156
1, 100,  13.114990, 49.807129
1, 100,  13.078125, 49.858154
1, 100,  13.088135, 49.875000
1, 100,  12.895996, 49.895996
1, 100,  13.086182, 49.921143
1, 100,  12.739990, 49.842041
1, 100,  13.078125, 49.897949
1, 100,  13.083008, 49.967041
1, 100,  13.083984, 50.040039
1, 100,  12.901123, 50.091064
1, 100,  12.879150, 50.105957
1, 100,  12.652100, 50.120117
1, 100,  12.729980, 50.078125
1, 100,  12.904053, 50.164062
1, 100,  13.086182, 50.182129
1, 100,  13.084961, 50.194092
1, 100,  12.901123, 50.197021
1, 100,  12.898193, 50.203125
1, 100,  12.880127, 50.256104
1, 100,  13.129150, 50.260986
1, 100,  12.880127, 50.306152
1, 100,  13.088135, 50.316162
1, 100,  13.135986, 50.344971
1, 100,  12.907959, 50.371094
1, 100,  12.896973, 50.412109
1, 100,  13.129150, 50.416016
1, 100,  13.207031, 50.457031
1, 100,  13.083008, 50.483154
1, 100,  13.083984, 50.502930
1, 100,  13.130127, 50.516113
1, 100,  12.875977, 50.609131
1, 100,  12.896973, 50.624023
1, 100,  13.333984, 50.631104
1, 100,  12.993164, 50.639160
1, 100,  12.917969, 50.746094
1, 100,  13.270020, 50.854980
1, 100,  12.891113, 50.935059
1, 100,  13.214111, 51.012939
1, 100,  12.894043, 51.091064
1, 100,  13.333984, 51.099121
1, 100,  13.332031, 51.181152
1, 100,  13.340088, 51.195068
1, 100,  13.296143, 51.255127
1, 100,  13.013184, 51.257080
1, 100,  13.340088, 51.383057
1, 100,  13.334961, 51.458984
1, 100,  13.295166, 51.527100
1, 100,  12.895996, 51.583984
1, 100,  13.353027, 51.608154
1, 100,  13.341064, 51.623047
1, 100,  13.270020, 51.701172
1, 100,  13.334961, 51.811035
1, 100,  12.916016, 51.813965
1, 100,  13.171143, 51.855957
1, 100,  13.323975, 51.917969
1, 100,  13.337158, 51.987061
1, 100,  13.337158, 52.030029
1, 100,  13.328125, 52.047119
1, 100,  13.323975, 52.103027
1, 100,  13.327148, 52.112061
1, 100,  13.332031, 52.125000
1, 100,  13.331055, 52.125977
1, 100,  13.330078, 52.157959
1, 100,  13.338135, 52.258057
1, 100,  13.328125, 52.263184
1, 100,  13.331055, 52.307129
1, 100,  13.329102, 52.333984
1, 100,  13.327148, 54.596191
1, 100,  13.088135, 49.697998
1, 100,  12.891113, 50.623047
1, 100,  13.114990, 50.041016
1, 100,  13.338135, 51.815186
1, 100,  28.909180, 64.618164
1, 100,  29.351074, 65.423096
1, 100,  28.894043, 65.633057
1, 100,  29.049072, 66.591064
1, 100,  11.096924, 54.735840
1, 100,  11.125977, 55.431885
1, 100,  11.125000, 55.449951
1, 100,  11.125977, 55.549072
1, 100,  11.781006, 56.564941
1, 100,  11.292969, 57.137939
1, 100,  11.635986, 58.508789
1, 100,  11.292969, 58.529053
1, 100,  11.221924, 58.835938
1, 100,  11.644043, 58.864014
1, 100,  28.979980, 71.125000
1, 100,  12.783936, 58.913818
1, 100,  11.298096, 59.069092
1, 100,  28.979004, 71.541016
1, 100,  11.297119, 59.344971
1, 100,  13.052979, 59.435059
1, 100,  28.998047, 71.654053
1, 100,  28.904053, 71.808105
1, 100,  28.739990, 71.866211
1, 100,  11.041016, 51.870117
1, 100,  11.382080, 59.909912
1, 100,  13.020996, 59.931885
1, 100,  29.010986, 72.290039
1, 100,  11.298096, 60.197998
1, 100,  13.020020, 60.461914
1, 100,  11.643066, 61.505127
1, 100,  11.643066, 62.619141
1, 100,  11.643066, 62.720947
1, 100,  13.408936, 63.494873
1, 100,  11.691895, 67.579834
1, 100,  12.783936, 63.593994
1, 100,  28.683105, 75.784180
1, 100,  11.646973, 63.864014
1, 100,  28.676025, 76.218994
1, 100,  11.125977, 64.136963
1, 100,  28.805176, 76.374023
1, 100,  28.812012, 76.430176
1, 100,  12.920898, 64.863037
1, 100,  28.646973, 77.119141
1, 100,  28.713135, 77.284180
1, 100,  13.435059, 65.161133
1, 100,  29.177979, 77.693115
1, 100,  29.166992, 77.934082
1, 100,  28.621094, 77.988037
1, 100,  28.979980, 78.187012
1, 100,  29.208008, 78.289062
1, 100,  13.581055, 66.187012
1, 100,  28.996826, 78.713867
1, 100,  28.893066, 79.072998
1, 100,  28.622803, 79.052979
1, 100,  29.053955, 79.363037
1, 100,  28.996094, 79.735107
1, 100,  29.364990, 81.145996
1, 100,  29.350098, 81.234131
1, 100,  29.350098, 81.402100
1, 100,  13.558838, 69.224854
1, 100,  36.018799, 83.056885
1, 100,  20.645020, 3728.813965
1, 100,  28.581055, 4476.846924
1, 100,  29.541992, 4911.000977
1, 100,  29.688965, 4942.036133
1, 100,  20.565186, 5054.993164
1, 100,  20.984863, 5067.083984
1, 100,  20.650879, 5237.458984
1, 100,  29.319824, 5387.074951
1, 100,  30.116943, 5408.604004
1, 100,  20.901855, 5562.435791
1, 100,  29.810059, 5589.664062
1, 100,  20.529053, 5606.550049
1, 100,  29.083984, 5649.942139
1, 100,  20.623047, 5687.976074
1, 100,  20.687012, 5898.274902
1, 100,  29.555908, 6127.977051
1, 100,  29.543213, 6245.896240
1, 100,  29.368896, 6282.464844
1, 100,  33.128174, 8173.343018
1, 100,  32.603027, 8314.982910
1, 100,  33.131836, 8401.744873
1, 100,  32.566162, 8442.248047
1, 100,  34.790039, 8443.811035
1, 100,  33.066895, 8652.964844
1, 100,  32.802979, 8656.994873
1, 100,  32.945068, 8672.270020
1, 100,  32.654053, 8694.480957
1, 100,  32.969971, 8732.575195
1, 100,  32.895020, 8753.602051
1, 100,  33.202148, 8753.939209
1, 100,  65.041992, 8817.520020
1, 100,  32.856201, 8823.616211
1, 100,  32.695068, 8832.472168
1, 100,  35.009033, 8833.374023
1, 100,  32.694092, 8840.084229
1, 100,  46.300049, 8876.134033
1, 100,  34.746094, 8899.870117
1, 100,  32.511230, 8901.951172
1, 100,  33.456055, 8905.702148
1, 100,  33.279785, 8926.630859
1, 100,  32.652100, 8955.349121
1, 100,  32.870850, 8970.814941
1, 100,  46.708008, 8961.973145
1, 100,  64.339111, 8989.624023
1, 100,  33.352783, 8992.437012
1, 100,  32.886230, 9005.473145
1, 100,  32.405029, 9014.374023
1, 100,  32.348877, 9035.129883
1, 100,  32.661865, 9054.832031
1, 100,  32.772949, 9070.000000
1, 100,  32.841064, 9072.040039
1, 100,  32.493896, 9080.982910
1, 100,  32.570068, 9101.620117
1, 100,  32.529053, 9105.476074
1, 100,  63.985107, 9135.878174
1, 100,  46.802002, 9132.854004
1, 100,  32.854980, 9152.472900
1, 100,  33.120850, 9196.036865
1, 100,  34.599121, 9199.597900
1, 100,  34.370117, 9302.726074
1, 100,  63.577881, 9307.074951
1, 100,  48.187988, 9338.810059
1, 100,  33.206055, 9394.582031
1, 100,  32.631104, 9399.390137
1, 100,  32.617188, 9403.715088
1, 100,  33.555908, 9434.898926
1, 100,  32.879883, 9445.508057
1, 100,  32.558105, 9454.746094
1, 100,  33.121826, 9462.729980
1, 100,  34.686035, 9478.000000
1, 100,  32.602051, 9499.144043
1, 100,  32.543945, 9500.546875
1, 100,  32.722900, 9504.921875
1, 100,  32.740967, 9508.345947
1, 100,  33.576904, 9522.631836
1, 100,  32.338135, 9508.956055
1, 100,  32.740967, 9529.677002
1, 100,  32.229980, 9542.479980
1, 100,  33.041992, 9551.140869
1, 100,  33.722900, 9569.952881
1, 100,  47.099121, 9573.686035
1, 100,  33.239014, 9595.945801
1, 100,  32.670166, 9623.397217
1, 100,  32.724121, 9625.656006
1, 100,  64.087891, 9622.741943
1, 100,  33.476074, 9653.312012
1, 100,  34.322998, 9666.996094
1, 100,  32.834961, 9680.136963
1, 100,  34.954102, 9692.812988
1, 100,  65.546143, 9706.982178
1, 100,  64.939941, 9713.369873
1, 100,  32.281982, 9732.221191
1, 100,  34.644043, 9735.014160
1, 100,  35.636963, 9772.024170
1, 100,  63.947021, 9774.037109
1, 100,  32.585938, 9779.933838
1, 100,  63.806885, 9786.195068
1, 100,  34.202148, 9786.680176
1, 100,  34.175049, 9790.313965
1, 100,  32.950195, 9802.973145
1, 100,  32.293213, 9817.721191
1, 100,  47.052002, 9806.932861
1, 100,  33.863037, 9823.003174
1, 100,  64.093018, 9838.988037
1, 100,  34.638916, 9839.114990
